FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
48,9.197,4.71724956340486,11.8805,5.75096020619978,16.9005,3.38501226852401,11.771,11.771
49,3.68676190476189,2.89914544471569,0.932000000000009,0.887740080089171,15.6885714285714,2.10978143614939,6.26657142857143,6.26657142857143
50,13.5905111111111,2.43846699125501,13.7072,4.34814380103907,17.441,3.33048812505782,13.8052,13.8052
51,5.07553846153847,2.90332430236798,2.64371428571429,1.40571929652337,15.6133571428572,2.04260761611829,4.9237142857143,4.9237142857143
52,14.5014242424243,1.751708563524,12.7004166666667,2.21721623182133,16.37625,2.28581095074284,12.7275,12.7275
53,10.2228333333333,2.78584130432515,9.65725,2.36874352418817,15.83075,2.23451000724376,9.51025,9.51025
54,190.146333333333,14.1790914091399,187.756666666667,14.3070741295321,189.368666666667,14.2096054366208,187.741,187.741
55,NaN,NaN,15.732,2.85452698784304,16.818,2.85043873833504,15.732,15.732
56,5.31735714285713,1.16821912092121,5.297375,1.51467916977899,15.53975,2.07080646776249,5.288375,5.288375
57,14.0593333333333,0.421889653545395,14.9796666666666,2.92305352475373,16.561,2.88060935282398,14.9796666666666,14.9796666666666
58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,12.4297333333333,3.40883141502488,10.9358333333333,3.29897531048814,16.3528333333333,2.22787888032911,10.9275,10.9275
61,18.271,1.05767560134366,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042
62,10.556,2.2808038201621,12.8845,2.95018869961962,16.064,2.22932139313152,12.889,12.889
